genres,acousticness,danceability,loudness,tempo,popularity,key
"['hardstyle', 'rawstyle']",0.0206,0.583,-2.307,95.065,1.0,1
"['indie garage rock', 'neo-psychedelic']",0.516,0.5155,-10.076,89.427,62.75,2
"['crunk', 'dirty south rap', 'memphis hip hop', 'southern hip hop', 'trap']",0.02185,0.8605,-6.2415,155.0025,40.5,11
"['k-pop', 'korean r&b']",0.8420000000000001,0.524,-6.145,109.984,71.0,10
"['j-metal', 'otacore']",6.035e-05,0.416,-5.768999999999999,133.53,46.5,1
['otacore'],0.041022849999999986,0.5495,-3.9555,157.023,57.5,3
[],0.0365,0.8,-6.483,120.974,47.0,10
"['croatian pop', 'croatian rock', 'narodna muzika', 'yugoslav rock']",0.3563333333333333,0.6183333333333333,-7.8996666666666675,153.83166666666662,39.0,7
"['modern hard rock', 'southern rock']",0.011045,0.6,-10.9055,110.475,40.0,11
[],0.0892,0.721,-2.43,95.994,11.0,7
['philly rap'],0.0457,0.594,-4.545,92.038,52.0,11
"['crossover thrash', 'crust punk', 'hardcore punk', 'metal', 'old school thrash', 'thrash core', 'thrash metal']",1.06e-05,0.25,-2.075,93.122,35.0,0
"['country rap', 'deep underground hip hop', 'military rap']",0.524,0.8690000000000001,-9.277,129.987,51.0,10
[],0.0206,0.583,-2.307,95.065,1.0,1
"['brutal death metal', 'canadian metal', 'death metal', 'quebec death metal', 'technical death metal', 'technical deathcore', 'technical melodic death metal']",4.63e-06,0.261,-4.499,101.29,37.0,7
[],0.34600000000000003,0.489,-11.211,95.112,37.0,10
"['alternative dance', 'bitpop', 'dance-punk', 'digital hardcore', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore', 'nu gaze']",0.14515611764705885,0.6511176470588236,-6.421764705882352,119.37823529411764,53.470588235294116,11
"['adult standards', 'classic country pop', 'country', 'folk', 'mellow gold']",0.6265000000000002,0.58075,-11.897750000000002,112.93349999999998,42.625,6
[],0.0812,0.804,-5.4220000000000015,87.322,58.0,1
['christian music'],0.27,0.622,-8.829,144.44,34.0,9
"['hardstyle', 'rawstyle']",0.0358,0.431,-1.291,155.036,0.0,7
"['canadian country', 'country', 'country dawn', 'country road']",0.594,0.391,-7.0,69.399,45.0,7
"['disco house', 'diva house', 'hip house', 'vocal house']",0.019816444444444446,0.6582222222222222,-8.813555555555556,121.83444444444444,57.22222222222222,9
['small room'],0.9165,0.4675,-13.971500000000002,146.85399999999996,54.0,7
[],0.966,0.35200000000000004,-22.275,121.38,23.0,3
[],0.92325,0.64325,-8.9445,108.40325,0.0,5
"['corrido', 'nuevo regional mexicano', 'regional mexican']",0.215,0.8109999999999999,-6.5939999999999985,104.915,59.0,5
"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'west coast rap']",0.264,0.445,-8.08,182.418,29.0,9
"['australian indie', 'australian indie rock', 'australian pop', 'brisbane indie']",0.116,0.529,-7.104,169.96,61.0,0
"['bronx hip hop', 'hip hop cubano']",0.10173333333333334,0.643,-4.987666666666667,156.093,40.0,7
[],0.01859,0.8625,-4.8895,100.534,44.0,11
['progressive house'],0.416,0.828,-14.448,111.998,3.0,7
"['dutch blues', 'dutch indie', 'dutch rock', 'nederpop']",0.189,0.406,-8.882,183.842,45.0,7
"['latin alternative', 'latin rock', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']",0.14311,0.551,-7.7535,120.873,59.0,1
[],0.976,0.655,-10.522,142.687,0.0,3
"['bedroom pop', 'dream pop']",0.4706611111111111,0.5342777777777777,-6.425333333333334,119.82244444444444,66.27777777777777,10
"['bolero', 'mariachi', 'mexican rock-and-roll', 'ranchera']",0.8434883720930229,0.5179534883720929,-18.04967441860466,107.4587906976744,13.534883720930235,0
"['deep big room', 'pop edm', 'sky room']",0.00169,0.6970000000000001,-2.9760000000000004,127.948,0.0,0
"['opm', 'pinoy rock']",0.0211,0.306,-7.747999999999997,157.224,58.0,9
"['chicano rap', 'latin hip hop']",0.556,0.775,-6.921,78.008,41.0,10
['gymcore'],0.00528,0.643,-3.255,114.964,65.0,9
['haitian traditional'],0.815,0.444,-26.621,77.218,1.0,6
"['alternative dance', 'art pop', 'chillwave', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'new rave', 'nu gaze', 'shimmer pop']",0.04770333333333334,0.43533333333333335,-7.683666666666665,119.61966666666665,65.66666666666667,2
"['latin alternative', 'reggae en espanol', 'rock en espanol']",0.2919230769230769,0.7725384615384614,-6.601692307692307,118.72930769230769,57.23076923076921,11
['tejano'],0.14800000000000002,0.581,-6.726,202.189,34.0,9
"['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",0.09934470588235296,0.7747647058823532,-9.315235294117649,121.15870588235292,38.647058823529406,9
"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",0.04036833333333334,0.6823333333333333,-8.512333333333332,132.86933333333334,59.33333333333334,9
"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.3357449999999999,0.6767500000000002,-9.47145,112.89034999999998,46.65,7
"['norteno', 'norteno-sax']",0.35600000000000004,0.773,-3.645,105.163,45.0,2
"['alternative hip hop', 'hip hop', 'underground rap']",0.657,0.598,-7.727,92.286,50.0,6
"['kids dance party', 'pop rap']",0.191,0.785,-4.877,71.774,61.0,5
[],0.4398666666666666,0.4951333333333334,-11.6864,100.20446666666666,15.733333333333333,5
[],0.98,0.726,-12.286,95.973,0.0,0
['pop r&b'],0.787,0.507,-9.657,129.69899999999998,63.0,9
"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",0.2378,0.6341111111111111,-5.310777777777777,102.14111111111107,48.55555555555557,9
[],0.135,0.7879999999999999,-4.515,82.01,41.0,7
"['indie garage rock', 'indie pop', 'lo-fi indie']",0.6886666666666668,0.6233333333333333,-13.610666666666667,141.36322222222225,62.66666666666666,9
"['reggae rock', 'victoria bc indie']",0.7879999999999999,0.6709999999999999,-10.827,144.215,54.0,5
"['dance-punk', 'dreamo', 'emo', 'emo punk', 'indie rock', 'omaha indie', 'post-hardcore', 'screamo']",0.05543333333333333,0.5,-7.354333333333334,114.325,41.0,7
[],0.9225,0.2885,-15.2295,141.4355,2.0,5
['jazz double bass'],0.8055,0.44375,-18.37725,138.793,8.25,5
"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz brass', 'jazz trombone', 'soul jazz']",0.8303809523809523,0.5176190476190475,-12.367666666666667,115.58714285714287,13.666666666666664,3
['hard bop'],0.9047142857142856,0.5305714285714286,-19.15957142857143,137.6991428571429,21.428571428571427,5
"['country pop', 'country road', 'modern country rock', 'red dirt', 'texas country']",0.217,0.595,-6.2479999999999976,77.962,47.0,1
[],0.514,0.5920000000000001,-4.4719999999999995,116.6295,9.0,6
[],0.657,0.5860000000000001,-7.1045,90.9815,0.0,7
"['chicago soul', 'classic soul', 'funk', 'soul']",0.3444843373493976,0.628469879518072,-8.874168674698792,113.63667469879508,30.180722891566266,1
"['adult standards', 'vocal jazz']",0.29400000000000004,0.5325,-4.6845,94.5745,46.5,11
[],0.33,0.885,-6.4289999999999985,99.954,78.5,11
[],0.0452,0.8740000000000001,-9.212,117.101,48.0,11
"['art rock', 'progressive rock', 'symphonic rock', 'zolo']",0.1142,0.39899999999999997,-7.730499999999997,139.055,34.5,2
"['big beat', 'ninja', 'trip hop', 'turntablism']",0.0196,0.65,-8.722000000000001,97.052,54.0,10
"['alternative dance', 'australian dance', 'australian electropop', 'chillwave', 'dance-punk', 'electronic rock', 'electronica', 'electropop', 'filter house', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave', 'nu disco', 'nu gaze', 'shimmer pop']",0.0592,0.5965,-4.080500000000002,125.475,52.0,10
"['emo', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",0.16448,0.47600000000000003,-4.975333333333333,156.70399999999995,48.66666666666666,6
[],0.0714,0.893,-3.708,128.009,66.0,5
[],0.0636,0.8540000000000001,-6.424,104.001,52.0,5
['hyphy'],0.0175,0.885,-7.1370000000000005,93.681,30.0,8
"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.035580000000000014,0.5416000000000001,-11.8038,137.19459999999998,56.2,2
[],0.147865,0.7559999999999999,-5.8405000000000005,91.632,52.0,2
['old school dancehall'],0.2018,0.9135,-6.1105,96.1735,46.0,5
['broadway'],0.720375,0.6035,-13.9455,106.60175,21.25,5
[],0.37666666666666665,0.604,-10.775666666666664,111.26733333333334,27.33333333333333,1
[],0.928,0.373,-14.149,137.833,3.0,3
"['atl hip hop', 'southern hip hop', 'trap', 'underground hip hop']",0.14835,0.6375,-5.359999999999999,84.655,54.5,7
"['acid house', 'detroit techno', 'electro', 'proto-techno', 'techno']",0.000231,0.802,-13.008,125.284,41.0,11
[],0.0978,0.8059999999999999,-10.312,125.214,38.0,4
[],0.212,0.29,-12.456,144.621,22.0,3
"['afrobeat', 'afropop', 'classic soul', 'electronica', 'funk', 'jazz funk', 'psychedelic soul', 'soul', 'world']",0.2489375000000001,0.65925,-11.060166666666667,110.5950833333333,43.58333333333334,7
[],0.0196,0.4370000000000001,-5.709,121.387,44.0,2
[],0.246,0.449,-7.231,162.343,25.0,2
"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.2739660606060605,0.6481818181818181,-8.256515151515151,123.33342424242427,46.93939393939394,6
"['country', 'country dawn']",0.093,0.503,-5.7170000000000005,140.115,37.0,1
"['mandopop', 'taiwan pop']",0.4765,0.612,-5.4265,125.507,43.5,11
[],0.00187,0.649,-12.679,118.782,43.0,2
[],0.00125,0.6970000000000001,-5.374,139.98,0.0,1
[],0.272,0.267,-8.936,179.562,50.0,6
[],0.903,0.34700000000000003,-10.741,108.064,36.0,3
['yacht rock'],0.696,0.5740000000000001,-21.4275,109.38600000000001,39.5,7
[],0.364,0.956,-5.964,120.771,69.0,9
"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",0.04771910000000002,0.7614090909090913,-12.162943181818173,111.393125,44.73863636363637,10
"['country rap', 'redneck']",0.0806,0.6920000000000001,-5.773,139.983,56.0,11
['classical piano'],0.991,0.31,-26.802,67.711,58.0,4
[],0.976,0.14800000000000002,-26.249,71.858,65.0,5
[],0.716,0.5479999999999999,0.2,90.024,1.0,11
[],0.835,0.277,-12.619000000000002,119.253,0.0,7
[],0.9098275862068964,0.4777586206896552,-14.189724137931027,105.9535172413793,13.413793103448276,0
"['hawaiian', 'slack-key guitar']",0.8909999999999999,0.204,-14.052,168.003,33.0,11
[],0.8733333333333334,0.5446666666666666,-20.309666666666665,88.02633333333334,1.6666666666666667,7
[],0.00155,0.5,-9.186,138.012,0.0,8
"['early modern classical', 'impressionism', 'post-romantic era']",0.989,0.43,-20.496,77.435,2.0,3
"['samba', 'velha guarda']",0.8845000000000001,0.5795,-7.9765,107.8165,1.0,11
"['classical', 'classical performance', 'orchestra']",0.962,0.141,-25.399,101.082,21.0,7
"['classic polish pop', 'polish pop']",0.489,0.5920000000000001,-13.906,118.919,35.0,5
"['french romanticism', 'late romantic era']",0.994,0.279,-29.696,87.781,39.0,11
"['canadian pop', 'dance pop']",0.4760290090090089,0.4344954954954953,-8.922342342342342,119.76036936936943,53.072072072072075,1
"['classical', 'french romanticism', 'late romantic era']",0.9124814814814812,0.2286333333333333,-19.646296296296306,99.42492592592592,5.62962962962963,9
[],0.816,0.478,-8.291,65.288,5.0,9
[],0.971,0.5479999999999999,-13.112,70.418,0.0,0
"['corrido', 'corridos tumbados', 'norteno', 'nuevo regional mexicano', 'regional mexican']",0.337,0.795,-6.949,103.509,72.0,4
"['rock en espanol', 'spanish new wave', 'spanish pop']",0.304,0.726,-15.265999999999998,118.477,61.0,0
"['anime', 'anime score', 'j-pixie', 'j-poprock', 'otacore']",0.05,0.192,-3.318,82.52,65.0,5
"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",0.0032600000000000003,0.67,-11.776,120.839,31.0,10
[],0.644,0.612,-8.323,116.104,30.0,4
"['underground hip hop', 'vapor trap']",0.0765,0.618,-5.425,150.654,56.0,9
[],0.0833,0.736,-4.285,126.012,50.0,11
[],0.3185696774193548,0.7127741935483871,-10.043322580645157,90.950935483871,48.806451612903224,1
[],0.5379999999999999,0.68,-7.713999999999999,117.992,22.0,5
[],0.0852,0.8370000000000001,-5.007,133.57,48.0,7
[],0.0417,0.635,-4.847,82.16,47.0,7
"['melodic rap', 'pop rap', 'rap', 'trap']",0.008459999999999999,0.448,-11.366,145.872,45.0,8
"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']",0.386,0.379,-1.802,150.012,6.0,5
"['punk', ""punk 'n' roll""]",0.00082,0.8009999999999999,-5.4979999999999976,138.81,49.0,4
['new york drill'],0.0548,0.76,-3.736,133.593,45.0,2
[],0.0276,0.782,-3.02,119.969,0.0,8
[],0.0612,0.753,-12.235,166.015,38.0,7
[],0.0579,0.8,-19.552,82.99600000000002,44.0,7
"['bouncy house', 'happy hardcore', 'hardcore techno']",0.155,0.562,-10.952,157.971,50.0,7
"['boogie', 'disco', 'electro', 'funk', 'popping', 'post-disco', 'quiet storm']",0.025763333333333333,0.7386666666666666,-7.269333333333333,114.33533333333332,40.66666666666666,6
['praise'],3.2200000000000003e-05,0.799,-5.999,124.003,0.0,0
"['american modern classical', 'bebop', 'cool jazz', 'jazz', 'jazz piano']",0.8943333333333334,0.5058333333333332,-16.42,114.71466666666667,5.166666666666667,10
[],0.992,0.447,-12.39,77.445,0.0,3
[],0.713,0.512,-8.097999999999999,96.831,0.0,5
['social media pop'],0.628,0.513,-11.684,124.836,0.0,11
[],0.992,0.643,-6.947,94.055,0.0,0
"['carnatic', 'carnatic vocal', 'indian classical']",0.9455,0.609,-10.357000000000001,169.2535,0.0,1
"['classic italian pop', 'italian adult pop']",0.644,0.612,-8.323,116.104,30.0,4
[],0.988,0.62,-13.153,109.381,0.0,6
[],0.188,0.8859999999999999,-12.405,112.389,56.0,11
[],0.182,0.809,-10.875,112.688,31.0,8
[],0.993,0.302,-10.94,102.254,1.0,4
[],0.778,0.501,-16.34,97.935,2.0,0
[],0.187,0.787,-8.247,149.995,49.0,1
[],0.0587,0.7929999999999999,-4.845,95.017,55.0,11
"['hindustani classical', 'hindustani vocal', 'indian classical']",0.954,0.446,-13.435,97.588,6.0,2
[],0.935,0.667,-11.233,120.92,2.0,9
[],0.974,0.664,-10.277,130.51,0.0,3
"['dirty texas rap', 'houston rap']",0.0279,0.7390000000000001,-5.092,168.317,35.0,11
[],0.9916666666666668,0.2323333333333333,-9.029333333333332,80.125,0.0,5
[],0.268,0.813,-8.304,143.98,42.0,1
"['hardcore punk', 'punk', 'thrash core']",0.1246392,0.4082,-10.794,153.84700000000004,26.8,1
"['alternative hip hop', 'bronx hip hop', 'hardcore hip hop', 'turntablism']",0.069,0.7559999999999999,-4.918,92.866,41.0,9
[],0.00358,0.8740000000000001,-6.155,111.384,34.0,7
['classic soul'],0.3914925,0.4775,-10.859000000000002,110.45775,29.75,0
"['cajun', 'swamp pop', 'zydeco']",0.6679999999999999,0.43,-7.347,172.791,23.0,7
[],0.96,0.743,-17.134,72.541,1.0,0
"['canadian hardcore', 'canadian punk', 'hardcore punk', 'oi', 'punk', ""punk 'n' roll"", 'vancouver punk']",0.008104666666666666,0.319,-9.418333333333333,120.244,36.66666666666666,4
[],0.17600000000000002,0.7290000000000001,-6.492000000000001,114.73200000000001,64.5,3
[],0.9940000000000001,0.59525,-11.6435,104.20700000000001,0.0,6
"['crossover thrash', 'hardcore punk', 'metal', 'old school thrash', 'punk', 'thrash core', 'thrash metal']",0.0015255666666666669,0.3779999999999999,-11.135444444444444,124.08700000000003,33.111111111111114,4
[],0.956,0.392,-8.988999999999997,87.677,0.0,1
[],0.9923333333333334,0.2783333333333334,-18.463666666666672,68.73566666666666,0.0,7
"['alternative metal', 'nu metal', 'rap metal']",0.0011,0.5710000000000001,-5.601,137.965,64.0,8
"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'rap rock']",0.13017684444444444,0.7688444444444442,-4.178577777777779,106.6549777777778,50.4888888888889,11
['abstract beats'],0.7190000000000001,0.44,-12.307,124.968,62.0,0
[],0.107,0.8759999999999999,-9.117,107.952,68.0,2
"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.02444222222222222,0.7955555555555555,-8.339777777777776,96.05088888888888,46.77777777777778,0
"['europop', 'hip house']",0.122,0.6709999999999999,-12.43,125.0,59.0,10
[],0.348,0.82,-7.114,103.039,65.0,0
[],0.311,0.861,-11.367,90.009,51.0,7
"['alternative hip hop', 'hip hop']",0.1140625,0.6575000000000001,-7.686624999999998,117.370625,48.75,4
"['anime', 'j-pixie', 'japanese electropop']",0.000962,0.598,-9.341,125.013,58.0,7
[],0.013546,0.5068571428571429,-5.116142857142857,118.96542857142856,46.0,5
"['boy band', 'dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",0.165,0.516,-6.944,129.833,54.0,6
"['k-pop', 'k-pop boy group']",0.0649,0.458,-3.464,167.925,68.0,5
[],0.0825,0.767,-10.296,100.014,53.0,2
"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0.06966333333333333,0.5683333333333334,-4.658666666666666,114.56299999999999,40.5,5
['trap soul'],0.302,0.8109999999999999,-7.002999999999999,96.993,62.0,5
[],0.04303333333333333,0.878,-4.905,125.00066666666665,47.0,3
"['trap', 'vapor trap', 'viral rap']",0.0503,0.9209999999999999,-9.44575,129.99375,70.5,11
"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",0.203328375,0.6155,-5.369250000000001,112.7405,61.0,3
['j-dance'],0.102,0.397,-4.292,67.012,65.0,9
[],0.008036999999999999,0.4205,-2.7915,139.9955,57.5,11
[],0.0883,0.7879999999999999,-4.8095,89.23949999999998,45.0,6
"['red dirt', 'roots americana', 'texas country']",0.1364,0.5840000000000001,-6.7780000000000005,109.6145,40.5,7
"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.503,0.853,-13.208,89.007,45.0,8
"['contemporary country', 'country pop', 'modern country rock']",0.03386857142857143,0.6185714285714284,-5.671142857142856,123.26014285714285,55.714285714285715,7
"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",0.1959832258064516,0.6718387096774193,-11.98603225806451,142.69164516129038,30.822580645161292,9
"['brazilian punk', 'flint hip hop']",0.0514,0.672,-9.644,102.192,50.0,0
[],0.289,0.813,-4.137,140.035,40.0,11
['eurodance'],0.8440000000000001,0.5579999999999999,-9.238,144.71200000000005,44.0,9
"['pixie', 'slayer']",0.00343,0.338,-7.417000000000002,160.821,60.0,9
"['brooklyn indie', 'chillwave', 'indie pop', 'indie rock', 'indie surf', 'modern alternative rock', 'modern dream pop', 'modern rock', 'neo-psychedelic', 'nu gaze', 'shoegaze']",0.0674,0.379,-4.913,169.984,56.0,5
"['dancehall', 'riddim', 'soca']",0.177,0.7340000000000001,-4.697,106.84,46.0,1
"['alternative pop', 'alternative rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'noise rock', 'permanent wave', 'post-hardcore', 'post-punk', 'power pop', 'punk', 'rock']",0.0030149999999999995,0.775,-13.496,114.8155,29.0,9
[],0.000692,0.768,-7.73,132.344,32.0,1
[],0.00125,0.584,-4.032,128.373,0.0,0
"['bubblegum dance', 'dakke dak', 'eurodance', 'europop', 'hands up']",0.00144,0.8340000000000001,-7.28,139.982,53.0,11
"['alternative hip hop', 'east coast hip hop', 'turntablism']",0.129,0.66,-4.166,93.696,38.0,1
"['bubblegum dance', 'eurodance', 'europop', 'hip house']",0.018580000000000003,0.649,-6.6875,137.9915,57.5,11
[],0.0431,0.7140000000000001,-7.524,96.021,50.0,6
"['downtempo', 'electronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",0.318,0.768,-11.702,81.852,40.0,10
[],0.015373333333333334,0.9363333333333334,-6.0713333333333335,125.022,55.0,6
[],0.0837,0.647,-0.93,126.042,62.0,7
['houston rap'],0.032,0.8734999999999999,-6.243999999999999,145.14,73.0,4
[],0.00123,0.705,-7.193,127.987,0.0,0
[],0.0606,0.6659999999999999,-8.014,98.196,39.0,8
"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",0.10553333333333333,0.6926666666666667,-5.989333333333334,129.02166666666668,38.66666666666666,2
[],0.056620000000000004,0.698,-3.9425,127.51100000000001,0.0,6
[],0.662,0.644,-5.652,99.948,62.0,0
"['dirty south rap', 'dirty texas rap', 'gangster rap']",0.00947,0.8290000000000001,-5.949,167.899,45.0,4
[],0.00371,0.779,-9.018,130.731,0.0,8
"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.11356666666666665,0.4853333333333333,-5.6721666666666675,104.92900000000002,53.0,3
"['kirtan', 'shamanic', 'world fusion']",0.457,0.619,-10.919,80.005,59.0,1
[],0.0335,0.77,-5.007,104.062,56.0,0
"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",0.061066666666666665,0.7686666666666667,-8.575333333333335,130.4226666666667,55.0,1
"['danish electronic', 'eurodance']",0.0305,0.56,-5.464,140.029,36.0,10
['pop rap'],0.15633333333333332,0.682,-6.522000000000001,103.634,45.33333333333334,3
[],0.7240000000000001,0.507,-7.171,110.272,0.0,0
[],0.0373,0.684,-13.747,88.10600000000002,46.0,9
[],0.0277,0.6659999999999999,-4.657,125.989,55.0,0
[],0.141,0.898,-6.779,126.035,34.0,6
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",0.000122,0.514,-5.115,174.028,59.0,7
['k-pop'],0.0401,0.735,-3.85,98.494,57.0,2
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",0.3705000000000001,0.772,-7.8255,93.82799999999999,43.0,1
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",0.025859230769230777,0.7346153846153847,-10.535615384615381,126.52684615384615,48.30769230769231,7
['dutch trance'],0.0622,0.7390000000000001,-5.669,136.513,55.0,11
['cumbia'],0.227,0.774,-6.0539999999999985,127.176,57.0,8
['battle rap'],0.0207,0.74,-4.465,82.235,37.0,11
"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.06641736842105263,0.6572631578947369,-4.304684210526316,138.0408947368421,59.21052631578947,11
[],0.17600000000000002,0.58,-4.847,129.173,67.0,6
['old school hip hop'],0.1524,0.6456666666666667,-6.246666666666665,101.83166666666666,46.0,7
[],0.00156,0.711,-7.942,117.549,41.0,5
"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.3941400000000001,0.8101,-7.55,126.6175,71.3,11
"['north carolina hip hop', 'trap']",0.0143,0.743,-5.974,82.022,51.0,6
[],0.0351,0.797,-2.529,125.012,0.0,0
"['electro', 'miami bass', 'trival']",0.010163625,0.7675,-16.327624999999998,142.111375,30.5,7
[],0.00318,0.723,-16.293,201.262,30.0,7
[],0.0213,0.639,-5.502999999999999,147.99,41.0,1
[],0.737,0.57,-2.853,188.625,50.0,4
"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",0.4935714285714286,0.7331428571428572,-6.51057142857143,121.10857142857141,66.71428571428571,11
['ambeat'],0.605,0.5529999999999999,-9.049,100.02,50.0,8
"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'phonk', 'trap', 'underground hip hop']",0.144496,0.8764,-6.9738,133.54720000000003,44.4,0
[],0.009705000000000002,0.7934999999999999,-9.182,122.5485,0.0,11
[],0.0629,0.7790000000000001,-11.591,138.87050000000002,39.5,7
"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']",0.18855,0.696,-5.9122499999999985,89.10875,53.75,8
['chopped and screwed'],0.331,0.741,-9.525,96.273,65.0,0
"['breakbeat', 'nu skool breaks', 'turntablism']",0.0346,0.797,-6.35,99.096,44.0,6
"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'popping', 'rap', 'southern hip hop', 'west coast rap', 'west coast trap']",0.07654416666666666,0.8574375,-9.469916666666665,105.66145833333336,39.47916666666666,6
"['eurodance', 'europop']",0.0011,0.5710000000000001,-5.601,137.965,64.0,8
[],0.01951,0.9329999999999999,-8.9245,134.47050000000002,64.5,7
"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'trap', 'underground hip hop']",0.11665454545454546,0.8016363636363636,-10.309454545454543,128.01045454545454,38.81818181818182,1
[],0.004379999999999999,0.7659999999999999,-8.579,129.999,0.0,11
"['alternative hip hop', 'big beat', 'downtempo', 'electronica', 'hip hop', 'trip hop', 'turntablism']",0.4742455172413793,0.5823793103448276,-8.664344827586206,115.36937931034485,44.13793103448275,8
"['dance pop', 'edm', 'electro house', 'electronic trap', 'pop', 'pop dance', 'pop rap']",0.10549083333333337,0.7010833333333334,-4.199583333333333,115.65858333333335,72.25,8
[],0.13157000000000002,0.6739999999999999,-5.766500000000002,136.0515,62.5,11
[],0.0323,0.55,-11.192,74.444,41.0,1
[],0.0316,0.898,-8.665,128.005,0.0,11
"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",0.00178,0.8029999999999999,-3.46,128.018,0.0,9
['g funk'],0.0383,0.8370000000000001,-4.251,87.775,61.0,7
"['latin', 'salsa', 'tropical']",0.2892,0.6878,-4.1678,110.8082,53.2,9
[],0.203,0.81,-15.562,110.034,0.0,7
[],0.188,0.458,-4.224,86.331,43.0,11
"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0.13126141538461547,0.7231999999999998,-6.812538461538463,109.85902307692308,46.276923076923076,10
[],0.0199,0.86,-10.411333333333333,99.146,50.66666666666666,6
"['dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",0.22675,0.6659999999999999,-5.7962500000000015,120.99075,69.5,8
['uk dance'],0.0188,0.601,-7.407,150.04399999999995,60.0,5
['australian indie'],0.242,0.677,-6.528,110.193,67.0,2
"['alternative metal', 'nu metal', 'rap metal']",0.11677473333333335,0.3645555555555555,-7.654555555555555,124.37577777777778,42.444444444444436,6
"['k-pop', 'korean r&b']",0.2385,0.7215,-6.1725,135.852,62.0,5
[],0.0863,0.708,-4.9,125.002,56.0,6
"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.45299999999999996,0.8075,-9.607500000000002,106.725,61.5,7
"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",0.003827000000000001,0.4953333333333334,-3.1460000000000004,129.71266666666665,59.33333333333334,0
"['j-pop', 'japanese city pop']",0.2262,0.5753333333333334,-10.567333333333336,125.37833333333332,36.0,7
"['bass trap', 'edm', 'electronic trap', 'electropop', 'future bass', 'pop edm', 'traprun', 'vapor soul', 'vapor twitch']",0.121,0.693,-7.2970000000000015,105.961,59.0,0
"['drum and bass', 'liquid funk', 'manchester hip hop', 'uk dnb']",0.451,0.742,-11.885,82.57600000000002,39.0,3
