popularity,key
43.27272727,2
0,2
47.73333333,2
54.5,2
0,2
0,2
55.66666667,2
0.280898876,2
48,2
36,2
50.0625,2
50.28571429,2
27.5,2
47,2
41.40490798,2
31.5,2
0,2
0,2
0,2
39,2
1,2
32,2
14,2
19.5,2
50.31034483,2
43,2
28,2
62,2
0,2
15,2
14.5,2
63,2
33,2
23,2
37.5,2
13,2
0,2
0.5,2
40,2
39,2
51.5,2
41,2
43,2
40,2
42,2
51.6,2
45,2
62.25,2
54.5,2
35,2
54.5,2
59.33333333,2
0,2
36,2
37,2
37,2
7,2
42.66666667,2
41,2
36,2
49.66666667,2
46,2
40,2
54,2
54,2
36,2
56.875,2
50.5,2
12,2
58.5,2
44.88888889,2
10,2
28.66666667,2
26,2
71,2
18.5,2
5.764705882,2
34.5,2
47.66666667,2
68,2
36,2
25,2
52,2
68,2
39,2
53,2
48.18604651,2
59,2
31.66666667,2
49.5,2
54.33333333,2
8,2
40,2
44.5,2
38.5,2
45,2
59,2
45,2
42.91666667,2
46.5,2
12.2,2
36,2
60,2
37.86666667,2
23,2
31.8,2
49,2
37.75,2
25.05882353,2
48,2
49.49074074,2
49,2
46.11111111,2
20.85714286,2
0.75,2
0,2
63,2
0,2
41.5,2
41,2
35.46666667,2
40,2
0,2
23,2
59,2
35.72727273,2
40,2
3,2
50,2
44.5,2
58.27272727,2
43,2
5.5,2
5.666666667,2
0.25,2
9,2
37.75,2
39,2
1,2
46,2
0,2
59,2
4,2
48,2
32,2
43,2
29.82352941,2
53,2
40.40625,2
43,2
31,2
0,2
45,2
27,2
44.5,2
52,2
47,2
0,2
0,2
0,2
60,2
0,2
1,2
51,2
20,2
0,2
40,2
0.25,2
0,2
40.75,2
40,2
47,2
54,2
0,2
2.153846154,2
54.5,2
35,2
44.5,2
53.04761905,2
0,2
0,2
0,2
47,2
42,2
46.85,2
54,2
0,2
17.05479452,2
1,2
0,2
0,2
0,2
0,2
51,2
8.467005076,2
43,2
65,2
0,2
61,2
54.6,2
0,2
42,2
0,2
48.125,2
0,2
9.5,2
0,2
0,2
14,2
32,2
55.5,2
47,2
0,2
66,2
27.33333333,2
34.66666667,2
30,2
37.66666667,2
14,2
37,2
39,2
14,2
25.06818182,2
37,2
51,2
0,2
32,2
52,2
44,2
67.5,2
66,2
55.27272727,2
41,2
54,2
2.44047619,2
0,2
62,2
20.95890411,2
0,2
56.75,2
1,2
5.8,2
39.61016949,2
47,2
54,2
54,2
56,2
0,2
63,2
8.777777778,2
37.75,2
39.25,2
0,2
41.13333333,2
19,2
33.06629834,2
40,2
42,2
0.333333333,2
45.6875,2
36.51851852,2
50,2
32,2
35,2
58.14285714,2
0,2
24.14285714,2
17.80769231,2
54,2
54,2
50,2
14.5,2
60.25,2
58,2
44.90909091,2
45,2
52,2
28.54545455,2
16,2
55.66666667,2
40,2
59,2
60,2
57.5,2
44,2
52.25,2
35,2
63,2
0,2
0,2
42.76923077,2
0,2
0,2
36.33333333,2
51.33333333,2
45,2
52,2
0,2
50,2
0,2
44,2
51.33333333,2
42,2
0,2
0,2
0,2
0,2
34,2
42,2
14,2
10,2
0.125,2
56.59090909,2
0,2
53,2
45.66666667,2
64.25,2
7,2
38.66666667,2
1.428571429,2
0,2
44,2
31,2
64,2
68.16666667,2
64,2
69,2
0,2
21,2
20.7826087,2
57.5,2
21,2
0,2
38,2
43,2
34.08823529,2
53,2
55,2
60,2
0,2
60,2
52,2
61,2
52,2
0,2
53.38888889,2
0.642857143,2
48,2
28.11764706,2
53.35802469,2
0,2
3,2
59,2
55.0625,2
42,2
59,2
57.1796875,2
53,2
57,2
42,2
1.333333333,2
49,2
49,2
0.5,2
48.25,2
54.25,2
0,2
10.68181818,2
0,2
0,2
66,2
65.03418803,2
56,2
49,2
2,2
64.2,2
59,2
55,2
65.5,2
0,2
0.166666667,2
0,2
0,2
50.88372093,2
25.36363636,2
32,2
41,2
47,2
0,2
39.5,2
51,2
44,2
58,2
0,2
45.8,2
52,2
0,2
38,2
0,2
50,2
42.06666667,2
51,2
57,2
38,2
46.5,2
53,2
44.83333333,2
15.74193548,2
37,2
40,2
45.63636364,2
40,2
39.6,2
0,2
43,2
1,2
27,2
56,2
0,2
35.55,2
61.25,2
61.75,2
45,2
39,2
55.83333333,2
32,2
59,2
42,2
37,2
2.782608696,2
0,2
71.5,2
31.16666667,2
13.5,2
0,2
0.2,2
42.5,2
0,2
47,2
40.25,2
60.6,2
54.38297872,2
49.83333333,2
64,2
0,2
55.975,2
3,2
0,2
31,2
11.25,2
53.83333333,2
48,2
54,2
58,2
45,2
53,2
0.6,2
60,2
0,2
0,2
67.74736842,2
59.90909091,2
36.88888889,2
9.581589958,2
3.5,2
2,2
0.4,2
2.466666667,2
54,2
50,2
19,2
19,2
0.538461538,2
22,2
29.08333333,2
30.57142857,2
0,2
21,2
0,2
38,2
0,2
49,2
41,2
0,2
54,2
29,2
1,2
0,2
65,2
0,2
2,2
71.83333333,2
54,2
54,2
50,2
61,2
29.33333333,2
54,2
47,2
36.5,2
0.630630631,2
44.28571429,2
36,2
65,2
49.17647059,2
0,2
0,2
48.88679245,2
54.66666667,2
40,2
54,2
0,2
47,2
27,2
0,2
51.66666667,2
68,2
35,2
43,2
6,2
5.25,2
33.33333333,2
42,2
48.57142857,2
44,2
58,2
37,2
38.23809524,2
40.75,2
34,2
22,2
34,2
24,2
39,2
40,2
64.2,2
0,2
35,2
36.55555556,2
61,2
61,2
37,2
49,2
38,2
38,2
53,2
0,2
39.5,2
47.2,2
48,2
33,2
0,2
0,2
46,2
57,2
0,2
1,2
1,2
53.71428571,2
20,2
39,2
38,2
42.57142857,2
9.99787234,2
17,2
15,2
15,2
30.33333333,2
30.5,2
44,2
18.00729927,2
69.66666667,2
42.66666667,2
0,2
38,2
41.85714286,2
0.043478261,2
35,2
34,2
0.203636364,2
0,2
70,2
50,2
9,2
2.25,2
57.625,2
49,2
0,2
0,2
52.75,2
73,2
13.36363636,2
29,2
60,2
0,2
0,2
36,2
55,2
46,2
6,2
43,2
54,2
40,2
39.5,2
37,2
46,2
23.045,2
59,2
77,2
32.67481663,2
74,2
2,2
0,2
32.36363636,2
50,2
48,2
37.33108108,2
0,2
66.5,2
67,2
33,2
0,2
64,2
50.625,2
39,2
0,2
48.5,2
53,2
35,2
31,2
35.64285714,2
45.5,2
0,2
56,2
58,2
60.25,2
61.5,2
0,2
0,2
0,2
0,2
7,2
0,2
49.04081633,2
40,2
47,2
47.85714286,2
34.48421053,2
38.95454545,2
41.5,2
46.05555556,2
0,2
36.66666667,2
51.15730337,2
50.85714286,2
8,2
49,2
46,2
58,2
64,2
40,2
40,2
25.14285714,2
0,2
32.75,2
36,2
36.83333333,2
38.5,2
35,2
0,2
55,2
56,2
54,2
46,2
23,2
48,2
66,2
56,2
0,2
48,2
49.66666667,2
57.5,2
32,2
0.333333333,2
59,2
47,2
26,2
49,2
59,2
49.5,2
28,2
58.95652174,2
0,2
32.11111111,2
45,2
43.66666667,2
36,2
47,2
15,2
0,2
30,2
23,2
33.19047619,2
39,2
37,2
66,2
32.8,2
36,2
54.4,2
54,2
45,2
28,2
40,2
0,2
33,2
44.75,2
29.5,2
42,2
29.5,2
0,2
37.41935484,2
2.708333333,2
0.094444444,2
6.916666667,2
16,2
43,2
23.5,2
47,2
49.33333333,2
52,2
0,2
47.28571429,2
46.9009009,2
44.31213873,2
30.25,2
0.538461538,2
0.538461538,2
47,2
51,2
46.6,2
36.5,2
39,2
48,2
24.5,2
65,2
38.9,2
60,2
32,2
16.66666667,2
57,2
8.8,2
15.08730159,2
50,2
0,2
42,2
39,2
0.5,2
42,2
18,2
32.5,2
0,2
55,2
36.03135889,2
33,2
34.5,2
9,2
43.5,2
23,2
59,2
0,2
0,2
50,2
63,2
45.5,2
0,2
45.5,2
0,2
64,2
69.28571429,2
37,2
58,2
0.8,2
44.16666667,2
65,2
32,2
52,2
43.17647059,2
77,2
37.68018018,2
46.8,2
51,2
36,2
35,2
44,2
69,2
41,2
41,2
57,2
25.81818182,2
42.75,2
22,2
35.875,2
44,2
41,2
62.5,2
40.33333333,2
42,2
47.5,2
44,2
47,2
46,2
31,2
46,2
48,2
49.75,2
46.36363636,2
54,2
38.5,2
4.332089552,2
70,2
52.75,2
44.75,2
69,2
35,2
39,2
42,2
39.33333333,2
53,2
4.5,2
34,2
39,2
44,2
50,2
0,2
58.5,2
36.8,2
15.8,2
16,2
61,2
0,2
31,2
0,2
18,2
0,2
55,2
0,2
25.5,2
0,2
1,2
2,2
47.84615385,2
31.5,2
49,2
6.5,2
0,2
49,2
50.58333333,2
48.81818182,2
31,2
44.53271028,2
40.5,2
50,2
31,2
37,2
35,2
0,2
11.01754386,2
3.149659864,2
60,2
2.19047619,2
52,2
61,2
30,2
44,2
52,2
57,2
49.5,2
58,2
44.66666667,2
37,2
46.53125,2
41,2
48,2
19.66666667,2
43,2
44.16666667,2
46,2
55,2
57,2
0,2
31.36956522,2
0,2
41,2
62,2
0,2
61,2
59,2
0,2
67,2
51.5,2
43,2
1,2
38,2
37,2
46,2
60,2
0,2
62.5,2
23,2
32,2
10,2
27.5,2
3,2
5.2,2
0,2
13.45833333,2
33,2
63.5,2
53.33333333,2
33,2
0,2
50,2
54,2
31,2
52,2
54,2
31.53846154,2
52,2
31.25,2
60,2
34,2
47.94736842,2
0.78125,2
54.33333333,2
39,2
0.696153846,2
0,2
11,2
62,2
48,2
0,2
31.42857143,2
47,2
35,2
0,2
59,2
35,2
46,2
34,2
28.66666667,2
30,2
12,2
26.25,2
51.5,2
2.75,2
24.66666667,2
33.57142857,2
37,2
24.75,2
46,2
38.81355932,2
48,2
26,2
29,2
50.8,2
37,2
38,2
38,2
47.66666667,2
46.5,2
33,2
0.016949153,2
59,2
0,2
45.66666667,2
41,2
35,2
4,2
27,2
54,2
36.125,2
51,2
50.5,2
61,2
0,2
63,2
0,2
40.28571429,2
0,2
45,2
58.5,2
63,2
54,2
35,2
65,2
62,2
0,2
45,2
44,2
23,2
46.52631579,2
26.85714286,2
36.2,2
19.5,2
42.5,2
37,2
6.928571429,2
26,2
24,2
45.33333333,2
42.5,2
0,2
4.166666667,2
69,2
34,2
44.6,2
41.5,2
24,2
0,2
32.5,2
35.79434447,2
52.46153846,2
50.57142857,2
0,2
32,2
49,2
0,2
24,2
61.28571429,2
47.5,2
0,2
36.36,2
32,2
53,2
35.22222222,2
35.5,2
34,2
51.26315789,2
21,2
54,2
57.52941176,2
35,2
4,2
44,2
55.6,2
56.28571429,2
28.5,2
49.25,2
38.78666667,2
36,2
51,2
41,2
44.11111111,2
57,2
20,2
49.6,2
29,2
12,2
37,2
50.96153846,2
2,2
48,2
44,2
52.5,2
34,2
30,2
32.66666667,2
27.75206612,2
42.33333333,2
63.5,2
63,2
36.83333333,2
23.33333333,2
0,2
22,2
51.7,2
4,2
48.2,2
38,2
9.333333333,2
11,2
9,2
0,2
36.5,2
49.5,2
36,2
31.13513514,2
38,2
45.66666667,2
49,2
55,2
55,2
29,2
43.07983193,2
5,2
38.15384615,2
46,2
42,2
45.5,2
43,2
43,2
46,2
45,2
40,2
31,2
34,2
42,2
50.5,2
31.72,2
39,2
25.5,2
47,2
42.42857143,2
34.32258065,2
32,2
23,2
43,2
37,2
35,2
72.8,2
26,2
36,2
32,2
33,2
58,2
45,2
37,2
43.44444444,2
25,2
45.5,2
36.84210526,2
47,2
27,2
48.33333333,2
43,2
17.08450704,2
33.875,2
57.66666667,2
51.57142857,2
55,2
29,2
52,2
24.74358974,2
0,2
44,2
44,2
73,2
2,2
19.75,2
36.75,2
8.5,2
16.5,2
23,2
31,2
36.55555556,2
29.42857143,2
36,2
22,2
40,2
36.71428571,2
38.14285714,2
22,2
42,2
0,2
47,2
67,2
33,2
33.47169811,2
1.5,2
33.83333333,2
67,2
25.27659574,2
41,2
47.85245902,2
52,2
5.5,2
59.66666667,2
36.1875,2
32,2
47,2
1,2
69,2
35,2
27,2
27.27272727,2
44,2
27,2
39.44444444,2
44,2
37.66666667,2
40,2
65.5,2
44.33333333,2
53.5,2
38.75,2
54,2
35.1025641,2
29.33333333,2
52,2
10.5,2
48,2
53,2
53.25,2
4,2
34.73684211,2
40.76470588,2
46.86153846,2
59.66666667,2
60.63636364,2
35.74011299,2
46.66666667,2
43,2
13.5,2
28.4,2
29.45309381,2
19,2
47,2
28.36842105,2
30.36363636,2
35,2
0,2
0,2
49,2
0,2
49,2
0,2
0,2
0,2
18.33333333,2
41,2
40.78021978,2
54.92857143,2
57.33333333,2
57.2,2
58,2
49.33333333,2
44.14285714,2
68,2
32,2
38.90909091,2
57.66666667,2
69,2
2.2,2
53,2
44.04761905,2
42,2
54.5,2
64.66666667,2
33,2
54.5,2
47,2
38,2
29,2
42,2
32,2
20,2
27.33333333,2
46,2
47.64912281,2
0,2
24.5,2
34,2
42,2
46,2
40.5,2
49,2
0,2
48,2
51,2
51.66666667,2
46.66666667,2
0,2
30.04651163,2
62,2
54.18181818,2
43,2
35,2
36.90322581,2
58,2
46.66666667,2
53,2
27.5,2
0,2
0,2
36,2
38,2
15,2
0,2
47,2
0,2
4.953488372,2
31,2
6.928571429,2
28,2
54,2
40.56521739,2
63,2
52.53333333,2
0,2
0,2
50.2,2
54.5,2
2,2
30,2
44.7195122,2
0,2
49,2
0,2
12,2
22,2
55.33333333,2
36,2
1.5,2
26,2
0,2
58.66666667,2
38,2
43.90625,2
50.8,2
0,2
0,2
0.071428571,2
35.53333333,2
53,2
61,2
11,2
48,2
51.875,2
2.263157895,2
11.47222222,2
45.83333333,2
39.5,2
40,2
42,2
36.33333333,2
39,2
54,2
37.03030303,2
51,2
61,2
45,2
48,2
0.125,2
36.11111111,2
0,2
35,2
32,2
52.57894737,2
38.42857143,2
0,2
28,2
17,2
48,2
44,2
66,2
40,2
39,2
67,2
47,2
30.53012048,2
36.5,2
32,2
45.5,2
0,2
35,2
46.16666667,2
63.33333333,2
56.5,2
53.25,2
5.554707379,2
15.83333333,2
43.78461538,2
0,2
49,2
0,2
43,2
0.020676692,2
45,2
53,2
47.2,2
47,2
30,2
31.38461538,2
34,2
8,2
3.352941176,2
2.5,2
32,2
32,2
32.31578947,2
34,2
36,2
7,2
69,2
46,2
50,2
18.66666667,2
52.4,2
49,2
37.4,2
15.43373494,2
0,2
54,2
67.25,2
0,2
57.44444444,2
0,2
49,2
48,2
61,2
61,2
75,2
33,2
67,2
0,2
61,2
65.66666667,2
0.870503597,2
35.6969697,2
2.173913043,2
33.13407821,2
22,2
57.85714286,2
34,2
38.25,2
55.93333333,2
74.5,2
54,2
54,2
0,2
44,2
76,2
61,2
59.5,2
35.5,2
5.080645161,2
42,2
38,2
45.33333333,2
60.79166667,2
64,2
19.33333333,2
67,2
54,2
69,2
44,2
0,2
5.75,2
19.4,2
44.5,2
69,2
37,2
60.60606061,2
46,2
2,2
25.05263158,2
54.0952381,2
61,2
43,2
50,2
62,2
56,2
65.5,2
33,2
2,2
50,2
62,2
55,2
63.4,2
43.28571429,2
40,2
68,2
0,2
67,2
1.965517241,2
0,2
63,2
66.07692308,2
45,2
0,2
0,2
0,2
0,2
0,2
1,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
27.5,2
3,2
50,2
45,2
38,2
41,2
47,2
24,2
34,2
38,2
37,2
40,2
40,2
23,2
49,2
67,3
48,3
57,3
52,3
57.5,3
3,3
1,3
52,3
0,3
2,3
62,3
0,3
0.5,3
0,3
21,3
0,3
73,3
0,3
15.5,3
36,3
9.5,3
0,3
0,3
0,3
53,3
55,3
44,3
1.333333333,3
0,3
0,3
0,3
31.25,3
41.88888889,3
44,3
0,3
51,3
42,3
0,3
0,3
62,3
31.5,3
27.5,3
52,3
0,3
13,3
0,3
48.5,3
29,3
12,3
42,3
67,3
9,3
30,3
63,3
0,3
0,3
42,3
7,3
0,3
34.66666667,3
14.5,3
0,3
66,3
0,3
6.056047198,3
0,3
14.5,3
49.33333333,3
29,3
48.5,3
0,3
63,3
56,3
14,3
11,3
49.66666667,3
39,3
39,3
2,3
52,3
58.5,3
0,3
1.5,3
2.166666667,3
28.2,3
53.5,3
46,3
0,3
69.71428571,3
36.33333333,3
24,3
49.16666667,3
29.66666667,3
28.33333333,3
4,3
16.7,3
61.5,3
24.33333333,3
3,3
0,3
30,3
0,3
50.5,3
39,3
34,3
23,3
3.5,3
0,3
50,3
42,3
0,3
0,3
59,3
23.5,3
52,3
14,3
20,3
29.5,3
58.4,3
11.33333333,3
34,3
39,3
24.5,3
66,3
14,3
64,3
49.5,3
57.5,3
34.33333333,3
55,3
59,3
44,3
59,3
36,3
12,3
13,3
9,3
0,3
0,3
0,3
15.5,3
60,3
84,3
60,3
47,3
0,3
0,3
61,3
59.15909091,3
24.66666667,3
40.5,3
54.5,3
4,3
27.5,3
0,3
0.5,3
0,3
23,3
23.5,3
0,3
0.478070175,3
14,3
0,3
58,3
6.666666667,3
34.5,3
44.5,3
56,3
34,3
24.5,3
24.5,3
0,3
67,3
7,3
37,3
51.66666667,3
27,3
50,3
0,3
14.44036697,3
0,3
33,3
45,3
50.5,3
52,3
37.5,3
0,3
28.75,3
34,3
58,3
26,3
65.5,3
2,3
60.33333333,3
23,3
2.226666667,3
35,3
0,3
0.333333333,3
0,3
1,3
74,3
39,3
48.15384615,3
45,3
36,3
57.5,3
23,3
0,3
13.66666667,3
3,3
22,3
36,3
2,3
0,3
0,3
64.5,3
47,3
61,3
53,3
45.33333333,3
39,3
0,3
59.5,3
50,3
34,3
44,3
44,3
37.5,3
38.66666667,3
44.38461538,3
52.09090909,3
40.5,3
3,3
58,3
53,3
24.5,3
36.5,3
51,3
14,3
45,3
16.66666667,3
3,3
3.428571429,3
2,3
0.666666667,3
14,3
50.66666667,3
5.25,3
0.222222222,3
39.5,3
0,3
30.87755102,3
0,3
43,3
14,3
13,3
34,3
38.5,3
0,3
15.66666667,3
53,3
58,3
0,3
37,3
40,3
38,3
67.5,3
47.30434783,3
0,3
50,3
27,3
8,3
0,3
1,3
63,3
17,3
0,3
0,3
32,3
57,3
45,3
49.54545455,3
43,3
25,3
24.5,3
2,3
9,3
48.5,3
0,3
41,3
2.5,3
56,3
46.5,3
45.33333333,3
4.5,3
32,3
0.5,3
0,3
1,3
1,3
32,3
32,3
0,3
0.333333333,3
0,3
14.44036697,3
57,3
43.5,3
53.5,3
44,3
0,3
39,3
0,3
48,3
3,3
5,3
41,3
59.5,3
50,3
4.75,3
54,3
47,3
43,3
0,3
48,3
0,3
19.14285714,3
49,3
27.75,3
0,3
14,3
14,3
0.5,3
11.55882353,3
0,3
0.375,3
11,3
45.5,3
0,3
0,3
37,3
0,3
50.33333333,3
10,3
0,3
31,3
70,3
0,3
14,3
3,3
11,3
48.5,3
8,3
1,3
13,3
2,3
0,3
22,3
0,3
9.181818182,3
1,3
0,3
0,3
1.5,3
0,3
40,3
46.5,3
0,3
39.33333333,3
2.75,3
38.42857143,3
16,3
0,3
39,3
0,3
0,3
23.78571429,3
44.5,3
0,3
0,3
30.33333333,3
55,3
0.5,3
0,3
51,3
21.6,3
32,3
39,3
58.92307692,3
28,3
6.4,3
0.272727273,3
48,3
27,3
13,3
37,3
36,3
36,3
29.57142857,3
3,3
0,3
0,3
0,3
0,3
21.44444444,3
4,3
0,3
64,3
2,3
0.173913043,3
63,3
29,3
55,3
65,3
20.85714286,3
27,3
40.66666667,3
0.6,3
37,3
0.5,3
48.5,3
5.257894737,3
0,3
0,3
0,3
0,3
64,3
48.5,3
0,3
0,3
12.6,3
32.33333333,3
56,3
57.5,3
59.33333333,3
36,3
9,3
15,3
52,3
58,3
48.5,3
0,3
0,3
0,3
25,3
46,3
30,3
0,3
34,3
0,3
57.33333333,3
24,3
34,3
0,3
56,3
0,3
0,3
2.333333333,3
0,3
2,3
39.5,3
2.333333333,3
46,3
60,3
3,3
23.18181818,3
1.520547945,3
45.85714286,3
20.18181818,3
7,3
44.5,3
15,3
0,3
0,3
0,3
59.5,3
44.14285714,3
14,3
0,3
38,3
50,3
13.66666667,3
34,3
15,3
44.91666667,3
33,3
0,3
0,3
57,3
51.66666667,3
63,3
38,3
0,3
0,3
7,3
15,3
2,3
41,3
52,3
26,3
0,3
0,3
36,3
42,3
15.83333333,3
34.5,3
22,3
22,3
36,3
36,3
0,3
34,3
0,3
0.666666667,3
53,3
44,3
0,3
0,3
0,3
17,3
37.5,3
53,3
1.2,3
44,3
57,3
52,3
21,3
42,3
23,3
33,3
1,3
30.33333333,3
49.5,3
0,3
53,3
32,3
49,3
41.5,3
50,3
3.333333333,3
0,3
0.25,3
0,3
9,3
48.5,3
57,3
30,3
37.5,3
0,3
54,3
52,3
0,3
0,3
0,3
28.71428571,3
48.5,3
15,3
60,3
37,3
39,3
79.94117647,3
18.08333333,3
52,3
0.166666667,3
0,3
58,3
0,3
46,3
0,3
51,3
19.33333333,3
1,3
18.33333333,3
0,3
36,3
64,3
0,3
2,3
40.64705882,3
0,3
43,3
0,3
34.5,3
63,3
37,3
4.5,3
12.85714286,3
0,3
57,3
0,3
0.25,3
0,3
0,3
0,3
49.33333333,3
48.5,3
52.15789474,3
38,3
24,3
40,3
0,3
41,3
54,3
1,3
0,3
71,3
2,3
55,3
0,3
2,3
34,3
32.25,3
28,3
43.5,3
0,3
0,3
45.06666667,3
18.66666667,3
8,3
23.7,3
0,3
2,3
6.666666667,3
23.5,3
0,3
11,3
39.66666667,3
23,3
51,3
31,3
0,3
15.2,3
0,3
18.5,3
59,3
0.666666667,3
0,3
35,3
54.71428571,3
51,3
53,3
50,3
28.71428571,3
14,3
1,3
36.5,3
35,3
24.5,3
64,3
43,3
16.33333333,3
44,3
1,3
24,3
40,3
1,3
0.157894737,3
39,3
43,3
50,3
0,3
48.5,3
0,3
7.363636364,3
0,3
0,3
6,3
2,3
33,3
0.05,3
14,3
67,3
10,3
0,3
51.5,3
65,3
0,3
56,3
31,3
0,3
1,3
73.4,3
15,3
68,3
0,3
0,3
60.5,3
58,3
55,3
35,3
0,3
28,3
5,3
1,3
58,3
0,3
0,3
0,3
15,3
36,3
32,3
0,3
2,3
51,3
50,3
25,3
1,3
0,3
0.666666667,3
0,3
0,3
41,3
0,3
12.5,3
61.5,3
2.462365591,3
4.857142857,3
0,3
12,3
29.71428571,3
9,3
56,3
53.66666667,3
48,3
34.75,3
1,3
0,3
46,3
47,3
15.33333333,3
58,3
58,3
0,3
4.228571429,3
58,3
26,3
51.33333333,3
53,3
53,3
41,3
57,3
45.5,3
34,3
33.5,3
64,3
0,3
74,3
34,3
1.333333333,3
36,3
42,3
57,3
0,3
56.3,3
42.5,3
41,3
52,3
6.161290323,3
0,3
50,3
0,3
0,3
0,3
67,3
33.93103448,3
49,3
0,3
48,3
48,3
55,3
60,3
0,3
0,3
35.47058824,3
39,3
51,3
0,3
32,3
0,3
31.09090909,3
41.5,3
50,3
66,3
44.57142857,3
8.666666667,3
46.5,3
56,3
0,3
68,3
51,3
39.33333333,3
33,3
0,3
66,3
6.8,3
43,3
70.625,3
22,3
39.33333333,3
13,3
59.66666667,3
3,3
17.5,3
37,3
34.33333333,3
61,3
12.75,3
32,3
3,3
0,3
0,3
3.5,3
0,3
6.2,3
0,3
3,3
5,3
24,3
57,3
0,3
1.5,3
13.68421053,3
48.5,3
0,3
0,3
54.5,3
57.5,3
52,3
2,3
55,3
0,3
43.5,3
68,3
48,3
0,3
0,3
51.83333333,3
0,3
6.333333333,3
45,3
0,3
0,3
1,3
13.66666667,3
0,3
20,3
39,3
39.975,3
0,3
25,3
0,3
0.166666667,3
46,3
50,3
31.33333333,3
56,3
0.666666667,3
27.5,3
63,3
1.333333333,3
49.47058824,3
30,3
15,3
47,3
15.375,3
0.25,3
2,3
49,3
25,3
0,3
61,3
0,3
0,3
0,3
52,3
12,3
47,3
0,3
0,3
0,3
53,3
0.5,3
0,3
59,3
43,3
0,3
0,3
26.5,3
0.375,3
0,3
44,3
66,3
65,3
68.5,3
64.5,3
11.66666667,3
24.5,3
0,3
0,3
37.5,3
42,3
31.25,3
23.25,3
1.28358209,3
0,3
27.5,3
21.63636364,3
49,3
0,3
11.66666667,3
0,3
57,3
46,3
48,3
17,3
27,3
35,3
60,3
37,3
77,3
8.6,3
1,3
34,3
37,3
40,3
0,3
63,3
25,3
1,3
0,3
1.833333333,3
0,3
1,3
9.5,3
0,3
0,3
15,3
34.5,3
0,3
39.1875,3
22,3
7,3
63.5,3
67.5,3
33,3
27.5,3
0,3
0,3
0,3
7.8,3
0,3
25.85714286,3
38,3
0,3
62.33333333,3
54,3
0,3
0,3
0,3
2.5,3
67.5,3
71,3
0,3
50.5,3
0,3
0,3
59.66666667,3
1,3
0.5,3
0,3
3.714285714,3
0,3
0,3
25,3
68,3
0,3
52,3
0,3
0,3
0,3
0,3
0,3
0.5,3
46,3
45.36363636,3
51,3
2,3
0,3
0,3
56,3
0.803719008,3
51.25,3
0,3
34,3
60,3
33,3
40.5,3
0,3
0,3
1.666666667,3
47.41666667,3
34,3
45,3
46.33333333,3
58.2,3
56,3
60.25,3
35,3
57.42857143,3
45,3
0,3
0,3
67,3
9.5,3
0,3
39,3
24.5,3
0,3
41,3
54,3
3.09375,3
0.5,3
45,3
0,3
66.2,3
0,3
0,3
42.5,3
40,3
44.5,3
25,3
42.57142857,3
32,3
61.5,3
36,3
50,3
52,3
0,3
56,3
0,3
57,3
52,3
0,3
0,3
0,3
35,3
55,3
59,3
0,3
36,3
23.81818182,3
30.5,3
33.66129032,3
33,3
22,3
47,3
60,3
21.25,3
15,3
3,3
0,3
35,3
6,3
0,3
2.5,3
11,3
41.5,3
40.33333333,3
54.85714286,3
0,3
35,3
38,3
13,3
51,3
2,3
36.5,3
56,3
21.33333333,3
32.85714286,3
54,3
2.714285714,3
19.85714286,3
66,3
15.5,3
27.75,3
42,3
30,3
40.5,3
25.68965517,3
11.66666667,3
28.75641026,3
46.5,3
22.5,3
34,3
65,3
2,3
9,3
22.5,3
54.75,3
7,3
45,3
55,3
0,3
0,3
39,3
0,3
0,3
43,3
0,3
0,3
1,3
0,3
0,3
46,3
53,3
0,3
53,3
42.4,3
38,3
50,3
35,3
35,3
12.11111111,3
43,3
0,3
2,3
30.5,3
44.5,3
37,3
49,3
0,3
0,3
24.5,3
38,3
54,3
47.33333333,3
0.161290323,3
40,3
2.125,3
0,3
76,3
44,3
36,3
0,3
0,3
49.5,3
0,3
34,3
51.97674419,3
59,3
40.4,3
0,3
0,3
0,3
54,3
0,3
60,3
50,3
37,3
0,3
43.66666667,3
0,3
0,3
65.66666667,3
39,3
5.5,3
0,3
27.5,3
53.78571429,3
0,3
48,3
11.2,3
22,3
7.142857143,3
48.5,3
34,3
0,3
14,3
33,3
39,3
32,3
48.5,3
0,3
51,3
27,3
45,3
1,3
52,3
67,3
0,3
61,3
35,3
44,3
63.5,3
47.5,3
62,3
45,3
0,3
14,3
36,3
0,3
54,3
62,3
68,3
68,3
62.66666667,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
0,3
38,3
36,3
36,3
3.523809524,3
50,4
58.66666667,4
28.33333333,4
33.66666667,4
36,4
45.33333333,4
0,4
9,4
33,4
42,4
42.22222222,4
57,4
68,4
30,4
40,4
50.25,4
0,4
0,4
0,4
0,4
48.63636364,4
36,4
65,4
60.8,4
61,4
0.666666667,4
0,4
59,4
83,4
25.66666667,4
77,4
36.4,4
36.66666667,4
0.086956522,4
0,4
57,4
50,4
0,4
0,4
0,4
50,4
50,4
58,4
46,4
0,4
2.3,4
20,4
45,4
58,4
57,4
39,4
39,4
0,4
33,4
32.66666667,4
50,4
58.75,4
31.33333333,4
0,4
